key,translation,locale
customer.account.print_shopping_list.title.shopping_list_id,Einkaufslisten-ID,de_DE
customer.account.print_shopping_list.title.shopping_list_name,Shopping List Name,en_US
customer.account.print_shopping_list.title.shopping_list_name,Name der Merkzettel,de_DE
cameras.category.link,/en/cameras-&-camcorders/digital-cameras,en_US
cameras.category.link,/de/kameras-&-camcorder/digitale-kameras,de_DE
samsung.search.link,/en/search?q=samsung,en_US
samsung.search.link,/de/search?q=samsung,de_DE
cart.title_content,In Your Cart,en_US
cart.title_content,Auf deiner Warenkorb,de_DE
cart.title_sidebar,Continue to Checkout,en_US
cart.title_sidebar,Weiter zum Checkout,de_DE
cart.note-title,Cart Note,en_US
cart.note-title,Notiz für Einkaufsliste,de_DE
cart.voucher-title,Voucher Code,en_US
cart.voucher-title,Gutscheincode,de_DE
remove,Remove,en_US
remove,Entfernen,de_DE
item,Item,en_US
item,Artikel,de_DE
cart.select.default_value,Please select a value,en_US
cart.select.default_value,Bitte einen Wert auswählen,de_DE
page.product.upsell-products,Similar products,en_US
page.product.upsell-products,Ähnliche Artikel,de_DE
account.newsletter.text,"Sign up for our Newsletter and always stay up to date! Get updates about latest smartphones and wearables trends, top brands and great offers.",en_US
account.newsletter.text,"Registriere dich jetzt für unseren Newsletter und bleibe auf dem Laufenden. Erhalte Updates zu den neuesten Smartphones und Wearables, top Marken und tollen Angeboten.",de_DE
footer_subscribe.subscription_text,Sign up and always stay up to date,en_US
footer_subscribe.subscription_text,Registriere dich jetzt und bleibe auf dem Laufenden,de_DE
footer_subscribe.subscription_placeholder,Add email,en_US
footer_subscribe.subscription_placeholder,E-Mail eingeben,de_DE
cart_widget.empty_text,Your cart is empty. Go fill it up with all your tech hopes and dreams.,en_US
cart_widget.empty_text,Dein Warenkrob ist leer. Leg los und fülle ihn mit den neuesten Tech Gadgets.,de_DE
This value should not be blank.,This is a mandatory field.,en_US
This value should not be blank.,Dies ist ein Pflichtfeld.,de_DE
This field should contain exactly 5 digits.,This field must contain exactly 5 digits.,en_US
This field should contain exactly 5 digits.,Dieses Feld muss genau 5 Ziffern enthalten.,de_DE
"This value is not valid (accepted format e.g.: 12c).","This value is not valid (accepted format, e.g. 12c)",en_US
"This value is not valid (accepted format e.g.: 12c).","Dieser Wert ist nicht gültig (akzeptiertes Format, z.B. 12c)",de_DE
This value is not valid.,This value is not valid.,en_US
This value is not valid.,Dieser Wert ist nicht gültig.,de_DE
page.checkout.address.billing-same-as-shipping,Billing same as shipping,en_US
page.checkout.address.billing-same-as-shipping,Lieferadresse gleich Rechnungsadresse,de_DE
agent.authentication.failed,Authentication failed,en_US
agent.authentication.failed,Authentifizierung fehlgeschlagen,de_DE
agent.login.title,Access your account,en_US
agent.login.title,Ich bin bereits Kunde,de_DE
agent.confirm_user_selection,Confirm,en_US
agent.confirm_user_selection,Bestätigen,de_DE
agent.login.email,Email,en_US
agent.login.email,E-Mail,de_DE
global.paymentProviders,Zahlarten bei Abholung,de_DE
agent.login.password,Password,en_US
agent.login.password,Passwort,de_DE
agent.control_bar.username,Agent:,en_US
agent.control_bar.username,Agent:,de_DE
agent.control_bar.customer_name,Customer:,en_US
agent.control_bar.customer_name,Kunde:,de_DE
agent.control_bar.logout_as_customer,End Customer Assistance,en_US
agent.control_bar.logout_as_customer,Kunden-Assistenz beenden,de_DE
agent.control_bar.logout,Logout,en_US
agent.control_bar.logout,Abmelden,de_DE
agent.autocomplete.no_results,No results found,en_US
agent.autocomplete.no_results,Keine Ergebnisse gefunden,de_DE
agent.account.overview,Overview,en_US
agent.account.overview,Übersicht,de_DE
agent.account.quote_request,Requests for Quote,en_US
agent.account.quote_request,Angebotsanfragen,de_DE
agent.account.page_title,Agent,en_US
agent.account.page_title,Agent,de_DE
agent.account.profile_data,Agent Profile,en_US
agent.account.profile_data,Agent-Profil,de_DE
autocomplete.placeholder,Search,en_US
autocomplete.placeholder,Suche,de_DE
footer.logo.text,Built with,en_US
footer.logo.text,Erstellt mit,de_DE
footer.logo.url,https://spryker.com,en_US
footer.logo.url,https://spryker.com/?lang=de,de_DE
footer.logo.link.privacy,https://spryker.com/privacy-policy/,en_US
footer.logo.link.privacy,https://spryker.com/privacy-policy/?lang=de,de_DE
footer.logo.link.imprint,https://spryker.com/imprint/,en_US
footer.logo.link.imprint,https://spryker.com/imprint/?lang=de,de_DE
footer.providers__title,Shipment and Payment,en_US
footer.providers__title,Zahlung und Versand,de_DE
footer.categories,Gut zu wissen,de_DE
footer.categories,Categories,en_US
footer.globus,Globus,de_DE
footer.sortiment,INFOS,de_DE
footer.sortiment,INFOS,en_US
page.product.details.slider_image,Product Image,en_US
page.product.details.slider_image,Produktbild,de_DE
page.product.details.slider_thumbnail,Product Image,en_US
page.product.details.slider_thumbnail,Miniaturansicht des Produkts,de_DE
wishlist.form.save,Save,en_US
wishlist.form.save,Speichern,de_DE
wishlist.validation.error.name.already_exists,A wishlist with the same name already exists.,en_US
wishlist.validation.error.name.already_exists,Eine Merkzettel mit dem gleichen Namen existiert schon.,de_DE
global.search.pages,Seiten,de_DE
global.search.pages,Pages,en_US
global.search.results.view,Ansehen,de_DE
global.search.results.view,View,en_US
cms.page.sort.relevance,Nach Relevanz sortieren,de_DE
cms.page.sort.relevance,Sort by relevance,en_US
cms.page.sort.name_asc,Nach Name aufsteigend sortieren,de_DE
cms.page.sort.name_asc,Sort by name ascending,en_US
cms.page.sort.name_desc,Nach Name absteigend sortieren,de_DE
cms.page.sort.name_desc,Sort by name descending,en_US
cms.page.itemsFound,Artikel gefunden,de_DE
cms.page.itemsFound,Items found,en_US
cms.page.filter.per,Pro Seite,de_DE
cms.page.filter.per,Per Page,en_US
availability_notification.notify_me,Notify me when back in stock,en_US
availability_notification.notify_me,"Benachrichtige mich, wenn der Artikel wieder verfügbar ist",de_DE
availability_notification.do_not_notify_me,Do not notify me when back in stock,en_US
availability_notification.do_not_notify_me,"Benachrichtige mich nicht, wenn der Artikel wieder verfügbar ist",de_DE
availability_notification.subscribed,Successfully subscribed,en_US
availability_notification.subscribed,Erfolgreich abonniert,de_DE
availability_notification.unsubscribed,Successfully unsubscribed,en_US
availability_notification.unsubscribed,Erfolgreich abgemeldet,de_DE
availability_notification.successfully_unsubscribed,"Successfully unsubscribed",en_US
availability_notification.successfully_unsubscribed,"Erfolgreich abbestellt",de_DE
availability_notification.successfully_unsubscribed_text,"You have successfully unsubscribed from being notified when the product is available again",en_US
availability_notification.successfully_unsubscribed_text,"Du hast dich erfolgreich von der Benachrichtigung abgemeldet, wenn das Produkt wieder verfügbar ist.",de_DE
availability_notification_subscription.mail.subscribed.head,"We just informed our purchase team about your subscription!",en_US
availability_notification_subscription.mail.subscribed.head,"Wir haben unser Einkaufsteam gerade über dein Abonnement informiert!",de_DE
availability_notification_subscription.mail.subscribed.body,"You will receive an email when the product will be available again",en_US
availability_notification_subscription.mail.subscribed.body,"Du erhälst eine E-Mail, sobald das Produkt wieder verfügbar ist",de_DE
availability_notification_subscription.mail.subscribed.subject,"We just informed our purchase team about your subscription!",en_US
availability_notification_subscription.mail.subscribed.subject,"Abonnement für Produktverfügbarkeit",de_DE
availability_notification_subscription.mail.unsubscribed.subject,"You will not be notified when the product %name% will be available again.",en_US
availability_notification_subscription.mail.unsubscribed.subject,"Du wirst nicht benachrichtigt, wenn das Produkt %name% wieder verfügbar ist.",de_DE
availability_notification_subscription.mail.unsubscribed.body,"You will not be notified when the product %name% will be available again.",en_US
availability_notification_subscription.mail.unsubscribed.body,"Du wirst nicht benachrichtigt, wenn das Produkt %name% wieder verfügbar ist.",de_DE
availability_notification_subscription.mail.notification.buy_now,"Buy now",en_US
availability_notification_subscription.mail.notification.buy_now,"Kaufe jetzt",de_DE
availability_notification_subscription.mail.notification.subject,"%name% is available again!",en_US
availability_notification_subscription.mail.notification.subject,"%name% ist wieder verfügbar!",de_DE
availability_notification_subscription.mail.notification.head,"%name% is available again!",en_US
availability_notification_subscription.mail.notification.head,"%name% ist wieder verfügbar",de_DE
availability_notification_subscription.mail.notification.body,"The wait is over, you can now add this product inside your cart.",en_US
availability_notification_subscription.mail.notification.body,"Das Warten hat ein Ende, Du kannst dieses Produkt jetzt in deinen Einkaufsliste legen.",de_DE
availability_notification_subscription.mail.copyright,"<em>Copyright © current year company name, All rights reserved.</em><br><br>",en_US
availability_notification_subscription.mail.copyright,"<em>Copyright © Name des aktuellen Jahres, Alle Rechte vorbehalten.</em><br><br>",de_DE
availability_notification_subscription.mail.unsubscribe,"Want to change how you receive these emails?<br>You can <a target=""_blank"" href=""%link%"" style=""mso-line-height-rule: exactly;-ms-text-size-adjust: 100%;-webkit-text-size-adjust: 100%;color: #656565;font-weight: normal;text-decoration: underline;"">unsubscribe from this list</a>.",en_US
availability_notification_subscription.mail.unsubscribe,"Möchtest du ändern, wie du diese E-Mails erhälst?<br>Du kannst dich <a target=""_blank"" href=""%link%"" style=""mso-line-height-rule: exactly;-ms-text-size-adjust: 100%;-webkit-text-size-adjust: 100%;color: #656565;font-weight: normal;text-decoration: underline;"">aus dieser Liste austragen</a>.",de_DE
availability_notification.email_address,"Email address",en_US
availability_notification.email_address,"E-Mail-Addresse",de_DE
discount.voucher_code.usage_limit.reached,"Voucher code usage limit reached",en_US
discount.voucher_code.usage_limit.reached,"Gutscheincode-Nutzungslimit erreicht",de_DE
product_bundle.unavailable,Product '%productSku%' in the Bundle Product '%bundleSku%' is not available at the moment,en_US
product_bundle.unavailable,Das Produkt '%productSku%' in das Bundle Product '%bundleSku%' ist momentan nicht verfügbar,de_DE
cart.total.price_to_pay,Zu bezahlender Betrag,de_DE
cart.total.price_to_pay,Price to pay,en_US
cart.giftcard.label,Gift card,en_US
cart.giftcard.label,Geschenkgutschein,de_DE
cart.giftcard.apply.failed,The gift card is not applicable,en_US
cart.giftcard.apply.failed,Geschenkgutschein konnte nicht angewendet werden,de_DE
cart.giftcard.apply.successful,Your gift card code has been applied,en_US
cart.giftcard.apply.successful,Ihr Geschenkgutschein wurde angewendet,de_DE
checkout.giftcard.label,Gift card,en_US
checkout.giftcard.label,Geschenkgutschein,de_DE
mail.giftCard.delivery.subject,Your Gift card!,en_US
mail.giftCard.delivery.subject,Deine Geschenkkarte!,de_DE
mail.giftCard.delivery.text,"Sehr geehrter Kunde, vielen Dank für den Kauf einer Geschenkgutschein in unserem Shop. Ihr Gutscheincode lautet: ",de_DE
mail.giftCard.delivery.text,"Dear customer, thank you for buying a gift card at our shop. Your gift card code is: ",en_US
mail.giftCard.usage.subject,Thank you for using a Gift Card!,en_US
mail.giftCard.usage.subject,Vielen Dank dass Sie ein Geschenkgutschein benutzt haben.,de_DE
cart.code.apply.failed,Code could not be applied,en_US
cart.code.apply.failed,Gutscheincode konnte nicht angewendet werden,de_DE
cart.code.enter-code,Gutscheincode/Geschenkgutscheincode eingeben,de_DE
cart.code.enter-code,Enter voucher/gift card code,en_US
general.next.button,Next,en_US
general.next.button,Weiter,de_DE
shipment.validation.not_found,Shipment method not found.,en_US
shipment.validation.not_found,Versandart nicht gefunden.,de_DE
billing.address.validation.is_missing,Billing address is missing,en_US
billing.address.validation.is_missing,Rechnungsadresse fehlt,de_DE
shipping.address.validation.is_missing,Shipping address is missing,en_US
shipping.address.validation.is_missing,Lieferadresse fehlt,de_DE
billing.address.country.validation.not_found,Billing address country not found for country code: %code%,en_US
billing.address.country.validation.not_found,Rechnungsadresse Land für Ländercode nicht gefunden: %code%,de_DE
shipping.address.country.validation.not_found,Shipping address country not found for country code: %code%,en_US
shipping.address.country.validation.not_found,Rechnungsadresse Land für Ländercode nicht gefunden: %code%,de_DE
product_search_widget.search.product_discontinued_prefix,[Discontinued],en_US
product_search_widget.search.product_discontinued_prefix,[Abgesetzt],de_DE
place_order.pre_check.product_discontinued,"Product '%name%' is discontinued, please choose an alternative one",en_US
place_order.pre_check.product_discontinued,"Produkt '%name%' ist abgekündigt, bitte wählen Sie eine Alternative",de_DE
customer-confirmation.new.password.criteria,<i><ul class='list list--bullet list--info'><li class='list__item'>Beim Erstellen von Passwörtern sind mindestens drei der folgenden vier Zeichensätze zu verwenden: <ul class='list list--bullet'><li class='list__item'>Großbuchstaben</li><li class='list__item'>Kleinbuchstaben</li><li class='list__item'>Zahlen</li><li class='list__item'>Spezielle Charaktere</li></ul></li><li class='list__item'>Dieses Feld muss mindestens 10 Zeichen lang sein.</li><li class='list__item'>Der Benutzername darf nicht zum Erstellen eines Passworts verwendet werden.</li></ul></i>,de_DE
customer-confirmation.new.password.criteria,"<i><ul class='list list--bullet list--info'><li class='list__item'>When creating passwords, use at least three of the following four character sets: <ul class='list list--bullet'><li class='list__item'>Capital letters</li><li class='list__item'>Lower case</li><li class='list__item'>Numbers</li><li class='list__item'>Special Characters</li></ul></li><li class='list__item'>This field must be at least 10 characters long.</li><li class='list__item'>The user name must not be used to create a password.</li></ul></i>",en_US
customer-confirmation.phone.validation.criteria,Mobile number guidelines: +49 XXXХ XX XX,en_US
customer-confirmation.phone.validation.criteria,Handynummer-Richtlinien: +49 XXXХ XX XX XX,de_DE
customer.account.banking-information,Bank details,en_US
customer.account.banking-information,Bankdaten,de_DE
customer.order.item_price.excluding_pfand,"(Excl. deposit: %s)",en_US
customer.order.item_price.excluding_pfand,"(zzgl. Pfand: %s)",de_DE
merchant_switcher.message,"Wechseln von %currentMerchant% zu %newMerchant%? Aufgrund unterschiedlicher Verfügbarkeit können ggf. nicht alle Produkte in Einkaufsliste übernommen werden.",de_DE
merchant_switcher.message,"Switch from %currentMerchant% to %newMerchant%? Due to different availability, not all products may be added to your shopping cart.",en_US
merchant_switcher.label,Meine Filiale,de_DE
merchant_switcher.label,My Merchant,en_US
product_comparative_price.output.unit.gram,g,en_US
product_comparative_price.output.unit.gram,g,de_DE
product_comparative_price.output.unit.milliliter,ml,en_US
product_comparative_price.output.unit.milliliter,ml,de_DE
product_comparative_price.output.unit.kilogram,kg,en_US
product_comparative_price.output.unit.kilogram,kg,de_DE
product_comparative_price.output.unit.liter,Liter,en_US
product_comparative_price.output.unit.liter,Liter,de_DE
header.user_name.suffix,"'s Shop",de_DE
header.user_name.suffix,"'s Shop",en_US
header.call_us.text,Benötigen Sie Hilfe? Rufen Sie uns an unter,de_DE
header.call_us.text,Do you need help? Please call us at,en_US
header.call_us.number,+49 (0) 30 208 498 350,de_DE
header.call_us.number,+49 (0) 30 208 498 350,en_US
header.back_to_cart_link,Zurück zur Einkaufsliste,de_DE
header.back_to_cart_link,Back to cart,en_US
customer.account.wishlist.item.added_to_cart.failed,The item could not be added to the cart.,en_US
customer.account.wishlist.item.added_to_cart.failed,Wir können diesen Artikel leider nicht in deinen Einkaufsliste legen.,de_DE
customer.account.wishlist.item.added_to_cart,Item added successfully to the cart.,en_US
customer.account.wishlist.item.added_to_cart,Artikel erfolgreich hinzugefügt.,de_DE
customer.account.wishlist.item.added,The item was added to your wishlist,en_US
customer.account.wishlist.item.added,Der Artikel wurde deinem Merkzettel hinzugefügt,de_DE
customer.account.wishlist.quantity,Amount,en_US
customer.account.wishlist.quantity,Menge,de_DE
customer.account.wishlist.item.updated,The number of articles has been updated.,en_US
customer.account.wishlist.item.updated,Die Artikelanzahl wurde aktualisiert.,de_DE
customer.order.details.shipping.date,Order date,en_US
customer.order.details.shipping.date,Bestelldatum,de_DE
customer.order.details.shipping.time-interval,Delivery date,en_US
customer.order.details.shipping.time-interval,Lieferzeit,de_DE
day-of-week.short.n.0,Sun.,en_US
day-of-week.short.n.0,So,de_DE
day-of-week.short.n.1,Mon.,en_US
day-of-week.short.n.1,Mo,de_DE
day-of-week.short.n.2,Tue.,en_US
day-of-week.short.n.2,Di,de_DE
day-of-week.short.n.3,Wed.,en_US
day-of-week.short.n.3,Mi,de_DE
day-of-week.short.n.4,Thu.,en_US
day-of-week.short.n.4,Do,de_DE
day-of-week.short.n.5,Fri.,en_US
day-of-week.short.n.5,Fr,de_DE
day-of-week.short.n.6,Sat.,en_US
day-of-week.short.n.6,Sa,de_DE
mail.customer.survey.subject,How did you like it?,en_US
mail.customer.survey.subject,Wie hat es dir gefallen?,de_DE
mail.customer.invoice.subject,Globus Abholservice: Rechnung %invoiceReference%,de_DE
mail.customer.invoice.subject,Spryker Click&Collect&Delivery Shop: Invoice %invoiceReference%,en_US
mail.registration.subject,"Vielen Dank für deine Anmeldung beim Globus Abholservice!",de_DE
mail.registration.subject,"Thank you for your registration in the Spryker Click&Collect&Delivery Shop!",en_US
cart.clear,Warenkorb löschen,de_DE
cart.clear,Delete cart,en_US
mail.order-cancelled.subject,Deine Wunscheinkauf wurde storniert,de_DE
mail.order-cancelled.subject,Your order has been cancelled,en_US
mail.order-refunded.subject,Deine Wunscheinkauf wurde zurückerstattet,de_DE
mail.order-refunded.subject,Your order has been refunded,en_US
product.info.ingredients.and.allergens,Ingredients and allergens,en_US
product.info.ingredients.and.allergens,Zutaten und Allergene,de_DE
product.info.ingredients,Ingredients,en_US
product.info.ingredients,Zutaten,de_DE
product.info.alergens,Allergen information,en_US
product.info.alergens,Allergenhinweise,de_DE
product.info.allergens.contained,Contained allergens,en_US
product.info.allergens.contained,Enthaltene Allergene,de_DE
product.info.allergens.contained.possible,Possible allergens contained,en_US
product.info.allergens.contained.possible,Möglich enthaltene Allergene,de_DE
product.info.nutritional.information,Nutrition information,en_US
product.info.nutritional.information,Nährwertangaben,de_DE
product.info.condensing,Calorific value,en_US
product.info.condensing,Brennwert,de_DE
product.info.fat,Grease,en_US
product.info.fat,Fett,de_DE
product.info.saturated.fatty.acids,thereof saturated fatty acids,en_US
product.info.saturated.fatty.acids,davon gesättigte Fettsäuren,de_DE
product.info.carbohydrates,Carbohydrates,en_US
product.info.carbohydrates,Kohlenhydrate,de_DE
product.info.sugar,thereof sugar,en_US
product.info.sugar,davon Zucker,de_DE
product.info.protein,Protein,en_US
product.info.protein,Eiweiß,de_DE
product.info.salt,Salt,en_US
product.info.salt,Salz,de_DE
product.info.additional,Additional Information,en_US
product.info.additional,Zusätzliche Informationen,de_DE
product.info.additional.storage,Storage,en_US
product.info.additional.storage,Aufbewahrung,de_DE
product.info.additional.serving,Serving suggestion,en_US
product.info.additional.serving,Serviervorschlag,de_DE
product.info.additional.husbandry,Posture,en_US
product.info.additional.husbandry,Haltungsform,de_DE
product.info.additional.preparation,Preparation,en_US
product.info.additional.preparation,Zubereitung,de_DE
product.info.additional.origin.country,Country of origin,en_US
product.info.additional.origin.country,Ursprungsland,de_DE
product.info.additional.grading,Commercial class,en_US
product.info.additional.grading,Handelsklasse,de_DE
product.info.additional.alcohol,Alcohol content,en_US
product.info.additional.alcohol,Alkoholgehalt,de_DE
product.info.additional.article_number,"Art.Nr",de_DE
product.info.additional.age_restriction,"Altersbeschränkung",de_DE
product.info.additional.characteristics,Eigenschaften,de_DE
product.info.additional.characteristics,Characteristics,en_US
product.info.additional.characteristics.bio,Bio,de_DE
product.info.additional.characteristics.bio,Bio,en_US
product.info.additional.characteristics.vegan,Vegan,de_DE
product.info.additional.characteristics.vegan,Vegan,en_US
product.info.additional.characteristics.vegetarisch,Vegetarish,de_DE
product.info.additional.characteristics.vegetarisch,Vegetarian,en_US
product.info.additional.characteristics.laktosefrei,Laktosefrei,de_DE
product.info.additional.characteristics.laktosefrei,Lactose free,en_US
product.info.additional.characteristics.glutenfrei,Glutenfrei,de_DE
product.info.additional.characteristics.glutenfrei,Gluten free,en_US
product.info.additional.characteristics.fairtrade,Fairtrade,de_DE
product.info.additional.characteristics.fairtrade,Fairtrade,en_US
product.info.additional.manufacturer,Hersteller,de_DE
product.info.additional.manufacturer,Manufacturer,en_US
product.info.additional.nutritionalInfo,Nährwerte,de_DE
product.info.additional.nutritionalInfo,Nutritional information,en_US
product.info.additional.hints,Notes,en_US
product.info.additional.hints,Hinweise,de_DE
product.info.additional.hintsText,"Bei der Abholung Ihrer Bestellung haben Sie die Gelegenheit die Artikel vor dem Bezahlvorgang zu überprüfen. Die tatsächliche Verpackung kann von der hier abgebildeten abweichen. Wir empfehlen Ihnen, sich vor Gebrauch, die auf der Ware angebrachten Etiketten, Warnhinweise und Anleitungen durchzulesen. Für weiterführende Informationen über Nährwertangaben, Zutaten, Pflichtinformationen gemäß Lebensmittel-Informationsverordnung etc. wenden Sie sich bitte an unseren Kundenservice. Bei Wiegeartikeln zahlen Sie bei der Abholung die tatsächlich gewogene Menge. Der zu zahlende Betrag kann somit von dem im Shop angegebenen Warenpreis abweichen. Für die Berechnung online dient ein Durchschnittsgewicht des jeweiligen Produktes als Grundlage.",de_DE
product.info.company.address,Company address,en_US
product.info.company.address,Unternehmensanschrift,de_DE
product.info.avarage.adult,* Reference quantity for an average adult (8400 kJ/2000 kcal),en_US
product.info.avarage.adult,* Referenzmenge für einen durchschnittlichen Erwachsenen (8400 kJ/2000 kcal),de_DE
product.info.nutritional.information.prefix,per,en_US
product.info.nutritional.information.prefix,pro,de_DE
PRODUCT_PAGE_SEARCH:SEARCHABLE_ATTRIBUTE_VALUE_YES,Yes,de_DE
PRODUCT_PAGE_SEARCH:SEARCHABLE_ATTRIBUTE_VALUE_YES,Ja,de_DE
checkout.timeslots.title,"Services",de_DE
checkout.timeslots.title,Time slots,en_US
footer.help,Important information,en_US
footer.help,Wichtige Informationen,de_DE
footer.about,About,en_US
footer.about,Über uns,de_DE
footer.information,Information,en_US
footer.information,Information,de_DE
footer.follow.us,Follow us here:,en_US
footer.follow.us,Folge uns hier:,de_DE
product.filter.properties,Eigenschaften,de_DE
product.filter.properties,Properties,en_US
customer.order.cancel_order,Cancel order,en_US
customer.order.cancel_order,Wunscheinkauf stornieren,de_DE
customer.order.cancel.error.unable_to_cancel_order,Your order could not be cancelled.,en_US
customer.order.cancel.error.unable_to_cancel_order,Deine Wunscheinkauf konnte nicht storniert werden.,de_DE
customer.order.cancel.success.order_was_cancelled,Your desired order will be automatically cancelled in a few minutes. You will receive a confirmation of the cancellation by e-mail from us.,en_US
customer.order.cancel.success.order_was_cancelled,Dein Wunscheinkauf wird in wenigen Minuten automatisch storniert. Du erhältst eine Bestätigung der Stornierung per E-Mail von uns.,de_DE
PayoneCreditCard,Credit card,en_US
PayoneCreditCard,Kreditkarte,de_DE
PayoneEWallet,PayPal,en_US
PayoneEWallet,PayPal,de_DE
PayoneInstantOnlineTransfer,Instant bank transfer,en_US
PayoneInstantOnlineTransfer,Sofort-Überweisung,de_DE
Payone_credit_card,Credit card,en_US
Payone_credit_card,Kreditkarte,de_DE
Payone_credit_card.cardtype,Credit card type-Typ,en_US
Payone_credit_card.cardtype,Kreditkarten-Typ,de_DE
Payone_credit_card.cardpan,Card number,en_US
Payone_credit_card.cardpan,Kartennummer,de_DE
Payone_credit_card.cardholder,Card holder,en_US
Payone_credit_card.cardholder,Karteninhaber,de_DE
Payone_credit_card.cardexpiredate,Expiration date,en_US
Payone_credit_card.cardexpiredate,Verfallsdatum,de_DE
Payone_credit_card.cardcvc2,CVC (card verification number),en_US
Payone_credit_card.cardcvc2,CVC (Kartenprüfnummer),de_DE
Payone_e_wallet,PayPal,en_US
Payone_e_wallet,PayPal,de_DE
payment.payone.creditcard,Credit card,en_US
Payment.payone.creditcard,Kreditkarte,de_DE
payment.payone.e_wallet,PayPal,en_US
Payment.payone.e_wallet,PayPal,de_DE
payment.payone.online_bank_transfer,Instant bank transfer,en_US
Payment.payone.online_bank_transfer,Sofort-Überweisung,de_DE
payment.payone.instant-online-transfer,Instant bank transfer,en_US
Payment.payone.instant-online-transfer,Sofort-Überweisung,de_DE
payone.order.payment_details,Payment details,en_US
payone.order.payment_details,Zahlungsdetails,de_DE
catalog.sort.by,Sort By,en_US
catalog.sort.by,Sortieren nach,de_DE
customer.login_subtext,Schon ein Mein Globus Konto?,de_DE
customer.login_subtext,Already registered?,en_US
customer.login.email_placeholder,Kundenkartennummer oder E-Mail eingeben,de_DE
customer.login.email_placeholder,Enter E-Mail address,en_US
customer.login.password_placeholder,Passwort eingeben,de_DE
customer.login.password_placeholder,Enter password,en_US
customer.signup_subtext,New to Spryker?,en_US
customer.signup_subtext,Neu bei Abholservice?,de_DE
customer.registration.first_name_placeholder,Vorname,de_DE
customer.registration.first_name_placeholder,Enter first name,en_US
customer.registration.last_name_placeholder,Nachname,de_DE
customer.registration.last_name_placeholder,Enter last name,en_US
customer.registration.email_placeholder,E-Mail,de_DE
customer.registration.email_placeholder,Enter E-Mail address,en_US
customer.registration.password_placeholder,Passwort eingeben,de_DE
customer.registration.password_placeholder,Enter password,en_US
customer.registration.confirm_password_placeholder,Passwort bestätigen,de_DE
customer.registration.confirm_password_placeholder,Repeat password,en_US
customer.registration.address1_placeholder,Straße,de_DE
customer.registration.address1_placeholder,Enter street ,en_US
customer.registration.address2_placeholder,Hausnummer,de_DE
customer.registration.address2_placeholder,Enter house number,en_US
customer.registration.floor_placeholder,Etage wählen,de_DE
customer.registration.floor_placeholder,Select floor,en_US
customer.registration.zip_placeholder,PLZ,de_DE
customer.registration.zip_placeholder,Enter postcode,en_US
customer.registration.city_placeholder,Ort,de_DE
customer.registration.city_placeholder,Enter city,en_US
customer.registration.phone_placeholder,Enter phone number,en_US
customer.registration.phone_placeholder,Telefonnummer eingeben,de_DE
customer.registration.benefit_title,"Einfach hier mit Ihren Mein Globus Zugangsdaten anmelden und bestellen.",de_DE
customer.registration.benefit_title,"Create a new Spryker account.",en_US
customer.registration.benefit_title_2,"Hier ganz einfach ein neues Konto erstellen und direkt loslegen.",de_DE
customer.registration.benefit_message,"Ihre Vorteile:",de_DE
customer.registration.benefit_message,"Create your Spryker account now and test our service.",en_US
customer.registration.benefit_message_2,"Ihre Vorteile als Mein Globus Kunde",de_DE
customer.registration.benefit_1,"Aus über 11.000 Artikeln auswählen",de_DE
customer.registration.link.redirect,"Sind Sie neu hier? Hier gehts zur Registrierung",de_DE
customer.registration.benefit_1,"Choose from over 1,000 articles",en_US
customer.registration.benefit_2,"Bequem von zuhause bestellen, im Markt abholen",de_DE
customer.registration.benefit_2,"Create cart with one click",en_US
customer.registration.benefit_3,"Kontaktlos einkaufen & bezahlen",de_DE
customer.registration.benefit_3,"Time slot from Mo-Sa freely selectable",en_US
customer.registration.benefit_4,"Kostenlos für Food Shop Mitarbeiterinnen und Mitarbeiter",de_DE
customer.registration.benefit_4,"Free of charge for Spryker employees",en_US
customer.registration.benefit_5,"Ganz einfach Punkte sammeln",de_DE
product.detail.online_availability,Availability in the store:,en_US
product.detail.online_availability,Verfügbarkeit in der Filiale:,de_DE
product.detail.in_stock,Available,en_US
product.detail.in_stock,Verfügbar,de_DE
checkout.timeslots.title,"Unsere verfügbaren Abholzeiten:",de_DE
checkout.timeslots.title,Time slots,en_US
customer.profile.shipment.only_picking_available,"Only Click & Collect is possible at the selected branch, not home delivery.",en_US
customer.profile.shipment.only_picking_available,"Bei der gewählten Filiale ist nur Click & Collect möglich und nicht die Lieferung nach Hause.",de_DE
customer.profile.customer.shipment.profile.delivery_and_picking_available,"""Click & Collect and home delivery are available at the selected branch.""",en_US
customer.profile.customer.shipment.profile.delivery_and_picking_available,"Bei der gewählten Filiale stehen Ihnen Click & Collect, sowie die Lieferung nach Hause zur Verfügung.",de_DE
cart.include_vat,"Preise inkl. MwSt.",de_DE
cart.include_vat,"Prices incl. VAT",en_US
checkout.date.and.time,Date and Time,en_US
checkout.date.and.time,Datum und Uhrzeit,de_DE
checkout.order.submitted.click_and_collect,Date and time of collection,en_US
checkout.order.submitted.click_and_collect,Datum und Uhrzeit der Abholung,de_DE
checkout.order.submitted.lieferung,Date and time of delivery,en_US
checkout.order.submitted.lieferung,Datum und Uhrzeit der Zustellung,de_DE
checkout.order.overview,Order Overview,en_US
checkout.order.overview,Einkaufsliste,de_DE
checkout.amount.items,%items% items,en_US
